"crypto","usd","usd_market_cap","usd_24h_vol","usd_24h_change","last_updated_at","id","load_date"
dogecoin,0.311696,40466506417.06444,2692146199.4426737,2.1600809049405787,1622483879,226,"2021-05-31 11:00:04"
bitcoin,36912.0,691104852893.2092,36954618381.226494,2.484825069743255,1622483831,227,"2021-05-31 11:00:04"
ethereum,2613.7,302087759824.2298,42695170553.6012,7.506495520997027,1622483972,228,"2021-05-31 11:00:04"
litecoin,181.5,12118458244.851154,4749272211.106788,3.5360015426186804,1622487424,229,"2021-05-31 12:00:05"
dogecoin,0.312587,40648274174.79401,2665006437.6639476,1.558981351439041,1622487465,230,"2021-05-31 12:00:05"
bitcoin,36684.0,687633924382.9834,37418758606.41351,1.1360152794081388,1622487461,231,"2021-05-31 12:00:05"
ethereum,2587.14,301013574650.01227,42210481431.210945,4.885806620080125,1622487439,232,"2021-05-31 12:00:05"
ethereum,2622.71,302429631120.3896,42620187637.64569,7.048003217879799,1622491198,233,"2021-05-31 13:00:04"
dogecoin,0.318016,40921619784.0078,2777954684.1272297,3.4048481135765467,1622491185,234,"2021-05-31 13:00:04"
litecoin,182.92,12210272702.830112,4782618899.17961,4.706587923175726,1622491053,235,"2021-05-31 13:00:04"
bitcoin,36875.0,690421498481.522,37702259121.23748,2.1281020828005595,1622491182,236,"2021-05-31 13:00:04"
dogecoin,0.323636,42016606107.77198,2857928251.777756,6.4316289569208065,1622494641,237,"2021-05-31 14:00:06"
ethereum,2608.12,302587450893.33966,42360556318.459236,6.584625418156777,1622494729,238,"2021-05-31 14:00:06"
bitcoin,36652.0,686242366400.366,36636899017.101494,1.3557766026931244,1622494762,239,"2021-05-31 14:00:06"
litecoin,182.18,12160975635.782618,4747886638.460501,4.880806672847535,1622494784,240,"2021-05-31 14:00:06"
ethereum,2627.7,303782862431.0224,42570970707.11454,7.870982122657161,1622498311,241,"2021-05-31 15:00:04"
litecoin,183.28,12234394171.99673,4761150998.116718,5.996501084330857,1622498262,242,"2021-05-31 15:00:04"
dogecoin,0.324111,42078302843.57681,2895014437.62289,7.423580775352769,1622498257,243,"2021-05-31 15:00:04"
bitcoin,36992.0,692613050303.118,37761240573.51375,2.5627732255430677,1622498322,244,"2021-05-31 15:00:04"
bitcoin,36911.0,691716491593.998,37238079730.18869,3.369010697136053,1622502002,245,"2021-05-31 16:00:04"
ethereum,2654.95,308149154853.68713,43062950339.6469,9.782146265540954,1622501912,246,"2021-05-31 16:00:04"
dogecoin,0.32418,42087249309.04223,3065692494.1239266,6.732149110357251,1622501924,247,"2021-05-31 16:00:04"
litecoin,184.04,12284913057.248972,4785739905.182221,7.079627790511468,1622501909,248,"2021-05-31 16:00:04"
litecoin,187.47,12513820456.32828,4865805841.808227,9.96239486678101,1622505543,249,"2021-05-31 17:00:04"
ethereum,2708.43,314409649656.74963,44445830387.932175,13.04656871872776,1622505522,250,"2021-05-31 17:00:04"
dogecoin,0.326531,42392462477.40863,2987098922.8304706,8.327672359504541,1622505499,251,"2021-05-31 17:00:04"
bitcoin,37341.0,699138611681.2975,37950798680.48171,4.483169014737552,1622505525,252,"2021-05-31 17:00:04"
dogecoin,0.326502,42388772016.90939,3073456968.926223,9.092041703288729,1622508941,253,"2021-05-31 18:00:04"
bitcoin,37836.0,708421176083.7078,39438684894.730446,6.790246795259691,1622508772,254,"2021-05-31 18:00:04"
ethereum,2734.08,318264377237.07556,45148786810.513535,15.422278897482835,1622508999,255,"2021-05-31 18:00:04"
litecoin,192.7,12863352770.559925,5001241171.90891,14.409789794045452,1622508325,256,"2021-05-31 18:00:04"
dogecoin,0.326502,42388772016.90939,3073456968.926223,9.092041703288729,1622508941,257,"2021-05-31 19:01:03"
bitcoin,37836.0,708421176083.7078,39438684894.730446,6.790246795259691,1622508772,258,"2021-05-31 19:01:03"
ethereum,2734.08,318264377237.07556,45148786810.513535,15.422278897482835,1622508999,259,"2021-05-31 19:01:03"
litecoin,192.7,12863352770.559925,5001241171.90891,14.409789794045452,1622508325,260,"2021-05-31 19:01:03"
dogecoin,0.329604,42796078536.58241,3303933251.465281,10.733137216139083,1622516319,261,"2021-05-31 20:00:03"
litecoin,183.11,12223051709.171474,4763530629.413648,10.324404830292718,1622516378,262,"2021-05-31 20:00:03"
bitcoin,36799.0,688996000934.0913,37690080205.46216,5.500785030719527,1622516243,263,"2021-05-31 20:00:03"
ethereum,2641.51,306698316058.6603,44168450883.18786,13.790430039327884,1622516278,264,"2021-05-31 20:00:03"
bitcoin,36722.0,687568867445.5265,38224848672.99042,6.188125498535145,1622519966,265,"2021-05-31 21:00:06"
dogecoin,0.328135,42605283588.61972,3460814235.9331203,11.180304726555033,1622519963,266,"2021-05-31 21:00:06"
litecoin,182.32,12169996313.729347,4742539316.660393,10.711573664795775,1622519877,267,"2021-05-31 21:00:06"
ethereum,2638.82,306386815615.6765,44155651269.493095,14.989531822854829,1622519966,268,"2021-05-31 21:00:06"
bitcoin,36860.0,690136446755.4789,37307498699.82115,6.962421650107362,1622523477,269,"2021-05-31 22:00:05"
litecoin,183.73,12264269636.742329,4748374435.723397,11.217892639696771,1622523589,270,"2021-05-31 22:00:05"
dogecoin,0.331099,42990132596.17742,3404835916.4834003,12.278597294343387,1622523588,271,"2021-05-31 22:00:05"
ethereum,2652.81,308892061123.1342,44149040030.46192,14.599476939359777,1622523504,272,"2021-05-31 22:00:05"
bitcoin,37381.0,699898712543.7645,38361629750.5018,8.546230270127767,1622527079,273,"2021-05-31 23:00:04"
litecoin,187.22,12497352345.869135,4857102919.617498,13.390285606294782,1622527030,274,"2021-05-31 23:00:04"
dogecoin,0.338879,44000227598.00115,3532603397.724269,14.671459319933136,1622527101,275,"2021-05-31 23:00:04"
ethereum,2711.37,314383807270.1523,45137313360.69036,16.497935647785578,1622527088,276,"2021-05-31 23:00:04"
bitcoin,36904.0,689801087115.4596,37028080434.721985,5.339026349482552,1622530798,277,"2021-06-01 00:00:05"
litecoin,184.19,12267579523.825104,4759513406.395617,9.508096512240291,1622530634,278,"2021-06-01 00:00:05"
dogecoin,0.331063,42915429764.398796,3544128423.8305507,10.164184234636604,1622530788,279,"2021-06-01 00:00:05"
ethereum,2658.46,307961649868.308,44590742182.44963,11.5424864094265,1622530795,280,"2021-06-01 00:00:05"
dogecoin,0.330244,42858371275.35214,3649291829.815483,8.408271473097878,1622533895,281,"2021-06-01 01:00:04"
ethereum,2652.61,307887031328.0083,43718167572.30887,8.057661393138657,1622533932,282,"2021-06-01 01:00:04"
litecoin,182.77,12200137717.823399,4656317070.526335,5.186560331990731,1622534078,283,"2021-06-01 01:00:04"
bitcoin,36800.0,688828303333.1129,35954195692.66866,2.229258910789296,1622533943,284,"2021-06-01 01:00:04"
litecoin,178.3,11902075069.781511,4579002799.054248,1.649535098517282,1622537605,285,"2021-06-01 02:00:04"
bitcoin,36149.0,676843762741.0059,36137771876.87025,-0.20469683372428904,1622537866,286,"2021-06-01 02:00:04"
ethereum,2579.18,298664687887.82355,42792057544.301346,3.4366587614031943,1622537856,287,"2021-06-01 02:00:04"
dogecoin,0.321276,41714640847.952934,3733396272.0015764,5.4521889110560995,1622537877,288,"2021-06-01 02:00:04"
litecoin,179.46,11979554886.29681,4544364130.428489,0.5225416760260418,1622541542,289,"2021-06-01 03:00:09"
dogecoin,0.322412,41862148394.3396,3787709076.4228535,6.262404330372166,1622541523,290,"2021-06-01 03:00:09"
bitcoin,36263.0,678971139779.548,36013579198.08811,0.6362458986535402,1622541575,291,"2021-06-01 03:00:09"
ethereum,2580.85,299776240242.9271,42930196140.52709,2.90182439945486,1622541578,292,"2021-06-01 03:00:09"
dogecoin,0.323295,41976834220.232574,3698466192.8008523,3.383324606420055,1622545193,293,"2021-06-01 04:00:04"
bitcoin,36425.0,682015258720.9008,34684697441.790924,-1.5434841362079417,1622545184,294,"2021-06-01 04:00:04"
ethereum,2605.54,303421163738.78723,42769580203.26582,1.7076036221523556,1622545191,295,"2021-06-01 04:00:04"
litecoin,180.38,12040977083.84075,4433072900.889399,-1.3536812573668326,1622545172,296,"2021-06-01 04:00:04"
dogecoin,0.324869,42181223804.34994,3652052378.7069054,3.9401323838386335,1622548750,297,"2021-06-01 05:00:04"
bitcoin,36622.0,685701463858.4856,33473565786.26558,-0.8602366503269843,1622548770,298,"2021-06-01 05:00:04"
ethereum,2630.11,305625692993.80743,42684022053.08836,2.468366092814417,1622548752,299,"2021-06-01 05:00:04"
litecoin,181.57,12120033940.267498,4366512575.92488,-0.6386557393550355,1622548796,300,"2021-06-01 05:00:04"
dogecoin,0.319655,41629950737.06734,3546095695.8321347,3.1166705844827494,1622552363,301,"2021-06-01 06:00:04"
litecoin,179.1,12001246083.516537,4251116236.770544,-1.601236369412247,1622552400,302,"2021-06-01 06:00:04"
bitcoin,36280.0,679657087919.9323,33140096555.5506,-1.392777911502293,1622552365,303,"2021-06-01 06:00:04"
ethereum,2576.42,300385565325.2507,41479498919.31571,1.6249592414089848,1622552342,304,"2021-06-01 06:00:04"
ethereum,2632.03,307651346502.32153,43143236665.56772,3.7371153037967177,1622555968,305,"2021-06-01 07:00:05"
bitcoin,37035.0,693441984870.3794,34168494503.814144,0.5208062083404134,1622555983,306,"2021-06-01 07:00:05"
dogecoin,0.321675,41766536678.45498,3664748679.236342,4.4272832373126025,1622555941,307,"2021-06-01 07:00:05"
litecoin,183.51,12249423218.245945,4127162154.6216817,1.106485355941451,1622555926,308,"2021-06-01 07:00:05"
bitcoin,36582.0,684960322985.45,34880764271.090195,-0.18565628718634308,1622559550,309,"2021-06-01 08:00:04"
ethereum,2591.81,304143570126.68475,42748418981.15442,1.6191652514657044,1622559574,310,"2021-06-01 08:00:04"
dogecoin,0.317633,41241705469.233635,3680588510.36773,2.90028969200248,1622559576,311,"2021-06-01 08:00:04"
litecoin,181.07,12087086605.01044,4385180171.619386,0.7807412419289377,1622559558,312,"2021-06-01 08:00:04"
bitcoin,36234.0,678440730987.9233,33960199744.408752,-2.2146915727704557,1622563180,313,"2021-06-01 09:00:04"
litecoin,178.51,11915748385.243515,4293280770.810299,-2.895342943791549,1622563135,314,"2021-06-01 09:00:04"
ethereum,2571.49,298678401344.2368,41680318745.22229,-2.492461644650327,1622563165,315,"2021-06-01 09:00:04"
dogecoin,0.315096,40912253151.16106,3680590542.63196,0.4587408421774906,1622563161,316,"2021-06-01 09:00:04"
bitcoin,35971.0,673521400695.0953,33252594360.368176,-3.1009547504721158,1622566771,317,"2021-06-01 10:00:06"
ethereum,2547.94,299319490986.33264,39640487794.276,-3.331544052745916,1622566802,318,"2021-06-01 10:00:06"
dogecoin,0.314657,40855335330.86834,3646685037.942842,0.23601288825761424,1622566770,319,"2021-06-01 10:00:06"
litecoin,177.81,11869065233.472658,4179145894.0040684,-3.739405064689949,1622566795,320,"2021-06-01 10:00:06"
bitcoin,36308.0,679833302171.5209,33286774785.59267,-1.815914665130434,1622570333,321,"2021-06-01 11:00:04"
dogecoin,0.321325,41721125693.5819,3764135693.3606224,2.97083575298761,1622570382,322,"2021-06-01 11:00:04"
litecoin,179.94,12011199121.084469,4220497034.896049,-1.719520151604963,1622570395,323,"2021-06-01 11:00:04"
ethereum,2574.37,298043682010.56903,39592055838.05364,-1.531252072534457,1622570385,324,"2021-06-01 11:00:04"
dogecoin,0.325097,42100763541.13462,3864020046.261692,3.698740636311606,1622573989,325,"2021-06-01 12:00:04"
bitcoin,36411.0,682679851721.5505,33542931879.105812,-0.7831821861380465,1622573958,326,"2021-06-01 12:00:04"
litecoin,180.11,12049051474.841848,4212341768.79615,-1.0017170640820705,1622573953,327,"2021-06-01 12:00:04"
ethereum,2581.81,300095281756.0416,39548744282.545425,-0.4148306990578759,1622573978,328,"2021-06-01 12:00:04"
ethereum,2540.06,295730546281.8442,39198384369.98754,-3.5062682576928044,1622577600,329,"2021-06-01 13:00:04"
bitcoin,35893.0,672056607341.3661,33493777467.491795,-2.6647311323577756,1622577567,330,"2021-06-01 13:00:04"
dogecoin,0.331496,43041713959.42812,4468753959.63947,4.2389224718083005,1622577583,331,"2021-06-01 13:00:04"
litecoin,178.1,11888552035.319967,4187909717.6393485,-3.024074047898726,1622577597,332,"2021-06-01 13:00:04"
bitcoin,36221.0,678210472893.6498,33123214963.68563,-1.1750982304285416,1622581115,333,"2021-06-01 14:00:04"
litecoin,180.35,12038925037.056953,4240393636.989742,-1.0036250575697605,1622581153,334,"2021-06-01 14:00:04"
dogecoin,0.342258,44439045052.81391,4712901681.12941,5.8022813441918,1622581190,335,"2021-06-01 14:00:04"
ethereum,2573.72,298950845435.67847,39515388557.793465,-1.3593463990327916,1622581152,336,"2021-06-01 14:00:04"
litecoin,181.74,12131496183.755407,4291341754.7043405,-0.8212767091649621,1622584750,337,"2021-06-01 15:00:04"
bitcoin,36437.0,682241283143.9443,34046849860.71927,-1.4485990775212847,1622584747,338,"2021-06-01 15:00:04"
ethereum,2593.71,299360066462.6266,39896234808.97334,-1.2772731016229728,1622584793,339,"2021-06-01 15:00:04"
dogecoin,0.344356,44711472528.67659,5121415138.181516,6.352619116334823,1622584759,340,"2021-06-01 15:00:04"
bitcoin,36452.0,682528255985.8103,34081046178.333153,-1.2435759696423692,1622588379,341,"2021-06-01 16:00:04"
dogecoin,0.369471,47972418823.549095,6086998171.219525,13.848145825477603,1622588367,342,"2021-06-01 16:00:04"
litecoin,181.41,12109683541.56087,4287219142.977705,-1.306817354614378,1622588337,343,"2021-06-01 16:00:04"
ethereum,2588.55,301134201070.5397,39645280623.841354,-2.309281727199696,1622588387,344,"2021-06-01 16:00:04"
litecoin,183.15,12225684043.23473,4336081872.4062,-2.2564501731643807,1622591995,345,"2021-06-01 17:00:05"
dogecoin,0.373237,48461329054.11711,6733327602.348271,14.531200221597935,1622591993,346,"2021-06-01 17:00:05"
bitcoin,36680.0,686805261463.8499,33544797724.265793,-1.6331289139855594,1622591941,347,"2021-06-01 17:00:05"
ethereum,2632.66,306488816882.1444,39898648753.4186,-2.7030783147447455,1622591970,348,"2021-06-01 17:00:05"
dogecoin,0.360574,46817138290.432144,6724466574.40703,10.083861424777082,1622595552,349,"2021-06-01 18:00:13"
bitcoin,36233.0,678432898020.504,33231427363.65966,-3.982036722463694,1622595585,350,"2021-06-01 18:00:13"
ethereum,2595.79,303805161693.1047,38945436410.24042,-4.745517278625777,1622595591,351,"2021-06-01 18:00:13"
litecoin,180.77,12066621795.33296,4221862217.7526293,-5.977845760732441,1622595562,352,"2021-06-01 18:00:13"
litecoin,180.19,12027957555.538748,4176600393.060953,-3.842395087394621,1622599152,353,"2021-06-01 19:00:04"
ethereum,2585.3,299297595669.11206,38646351259.681404,-3.5118983033220514,1622599200,354,"2021-06-01 19:00:04"
dogecoin,0.36208,47017717654.19402,7048081108.423591,7.430013473164158,1622599169,355,"2021-06-01 19:00:04"
bitcoin,36243.0,678613430173.9437,32377951646.77485,-2.8474971427517692,1622599144,356,"2021-06-01 19:00:04"
litecoin,182.11,12156174848.549826,4152755873.6386695,-0.547137181555616,1622602772,357,"2021-06-01 20:00:04"
dogecoin,0.367127,47673109622.354836,6771181794.983349,11.31467896391179,1622602781,358,"2021-06-01 20:00:04"
bitcoin,36503.0,683484109405.5458,32694878564.7177,-0.8080015170101275,1622602788,359,"2021-06-01 20:00:04"
ethereum,2614.49,303621561255.74725,38536161185.64652,-1.006551494592521,1622602781,360,"2021-06-01 20:00:04"
litecoin,182.23,12164206329.822422,4125973229.7486477,-0.3943677202592389,1622606352,361,"2021-06-01 21:00:04"
dogecoin,0.375145,48714273142.20555,7426766667.7825,14.388697398432093,1622606391,362,"2021-06-01 21:00:04"
ethereum,2623.42,304323834069.3555,38334526779.49698,-0.5833275043506522,1622606335,363,"2021-06-01 21:00:04"
bitcoin,36498.0,683406481954.733,31684650867.642944,-0.6099583429682822,1622606360,364,"2021-06-01 21:00:04"
bitcoin,36714.0,687425170898.4971,32581580299.069393,-0.3059897006523579,1622610001,365,"2021-06-01 22:00:04"
ethereum,2631.71,305016640078.01385,38432430248.44207,-0.710937191221985,1622609967,366,"2021-06-01 22:00:04"
litecoin,182.89,12208440353.378162,4167601279.8380084,-0.45186264043201396,1622609994,367,"2021-06-01 22:00:04"
dogecoin,0.368859,47897957743.83116,7501107693.623196,11.404415297937307,1622609983,368,"2021-06-01 22:00:04"
litecoin,182.61,12189534987.284897,4147286364.600276,-2.398929369638259,1622613536,369,"2021-06-01 23:00:08"
bitcoin,36906.0,691034444643.8595,32725410874.327473,-1.164779031403571,1622613585,370,"2021-06-01 23:00:08"
ethereum,2643.29,305772453379.4274,38329982451.85824,-2.493832649465773,1622613550,371,"2021-06-01 23:00:08"
dogecoin,0.371482,48238626292.11782,7639633386.8011,9.958336230332957,1622613572,372,"2021-06-01 23:00:08"
dogecoin,0.378378,49134103661.88898,7814730224.823568,14.292018433380086,1622617173,373,"2021-06-02 00:00:09"
ethereum,2637.98,306413016699.448,37877510910.11351,-0.7703318389271163,1622617112,374,"2021-06-02 00:00:09"
bitcoin,36788.0,688836910738.3486,32471020539.715557,-0.31251553685396616,1622617149,375,"2021-06-02 00:00:09"
litecoin,182.34,12171555542.733606,4100368439.326321,-1.15686119711487,1622617181,376,"2021-06-02 00:00:09"
litecoin,185.43,12378107561.272488,4178724603.2371902,3.940455470725496,1622620769,377,"2021-06-02 01:00:04"
ethereum,2696.63,313877979485.54816,39180064032.632576,4.391220960290181,1622620787,378,"2021-06-02 01:00:04"
bitcoin,37318.0,698751087821.2386,33469484339.960014,3.272326862157925,1622620723,379,"2021-06-02 01:00:04"
dogecoin,0.394805,51267107228.680565,8643789419.1998,22.610731996765715,1622620744,380,"2021-06-02 01:00:04"
bitcoin,37383.0,697704326546.1028,32968304946.71967,3.3345174554357544,1622624367,381,"2021-06-02 02:00:04"
dogecoin,0.393529,50987655034.67555,8796547652.446346,22.439126018081534,1622624393,382,"2021-06-02 02:00:04"
ethereum,2706.59,313661937162.80927,38485327549.92416,4.869686862307572,1622624398,383,"2021-06-02 02:00:04"
litecoin,186.2,12388699430.762053,4138469320.477496,4.1269027471083195,1622624398,384,"2021-06-02 02:00:04"
ethereum,2692.41,313502062600.1616,38138245887.64104,4.2915604282618185,1622627927,385,"2021-06-02 03:00:04"
bitcoin,37337.0,699119707229.4177,33006540622.518375,2.9344901537678334,1622627935,386,"2021-06-02 03:00:04"
dogecoin,0.392683,50991636684.075066,8814024381.276773,21.773877110172567,1622627951,387,"2021-06-02 03:00:04"
litecoin,185.03,12352070433.404999,4076965893.370354,2.959433546128909,1622628002,388,"2021-06-02 03:00:04"
dogecoin,0.424834,55166603539.9013,10048958464.29162,31.407682445195846,1622631564,389,"2021-06-02 04:00:04"
bitcoin,37150.0,695614492519.9808,32816497061.718613,1.9885308884387616,1622631558,390,"2021-06-02 04:00:04"
ethereum,2678.72,311603191818.9999,37575344353.07924,2.8087127939617247,1622631564,391,"2021-06-02 04:00:04"
litecoin,183.35,12239378982.480568,4024865534.2019577,1.5892830713427526,1622631544,392,"2021-06-02 04:00:04"
dogecoin,0.428444,55635274921.70278,11068746402.482586,32.20080891925654,1622635178,393,"2021-06-02 05:00:04"
litecoin,182.46,12179603301.097012,4050837914.504917,0.49149500012209185,1622635175,394,"2021-06-02 05:00:04"
bitcoin,37199.0,696544058620.3491,32663810633.05379,1.5757837574460118,1622635168,395,"2021-06-02 05:00:04"
ethereum,2695.09,314034347983.26025,38067085659.224365,2.470598714199425,1622635134,396,"2021-06-02 05:00:04"
dogecoin,0.428444,55635274921.70278,11068746402.482586,32.20080891925654,1622635178,397,"2021-06-02 06:01:04"
litecoin,182.46,12179603301.097012,4050837914.504917,0.49149500012209185,1622635175,398,"2021-06-02 06:01:04"
bitcoin,37199.0,696544058620.3491,32663810633.05379,1.5757837574460118,1622635168,399,"2021-06-02 06:01:04"
ethereum,2695.09,314034347983.26025,38067085659.224365,2.470598714199425,1622635134,400,"2021-06-02 06:01:04"
bitcoin,37549.0,703093821469.8306,32159096800.38676,1.3863559590137278,1622642358,401,"2021-06-02 07:00:04"
dogecoin,0.409922,53230210727.85625,12203697422.193062,27.42458576474115,1622642353,402,"2021-06-02 07:00:04"
litecoin,185.56,12386270552.668476,4167867929.610735,1.1579707681275304,1622642335,403,"2021-06-02 07:00:04"
ethereum,2731.61,318382874464.68176,37449152421.1655,3.7107963994710302,1622642370,404,"2021-06-02 07:00:04"
bitcoin,37956.0,710679637482.7863,32564763648.259632,3.835081719715584,1622646000,405,"2021-06-02 08:00:04"
ethereum,2770.59,322366384265.5369,37850830594.76546,6.898049481494353,1622645958,406,"2021-06-02 08:00:04"
litecoin,186.93,12478082050.278206,4182165987.1148095,3.2348195892440175,1622645944,407,"2021-06-02 08:00:04"
dogecoin,0.418832,54402927208.48084,12727660121.792938,31.848185474902536,1622645999,408,"2021-06-02 08:00:04"
bitcoin,37956.0,710679637482.7863,32564763648.259632,3.835081719715584,1622646000,409,"2021-06-02 09:01:04"
ethereum,2770.59,322366384265.5369,37850830594.76546,6.898049481494353,1622645958,410,"2021-06-02 09:01:04"
litecoin,186.93,12478082050.278206,4182165987.1148095,3.2348195892440175,1622645944,411,"2021-06-02 09:01:04"
dogecoin,0.418832,54402927208.48084,12727660121.792938,31.848185474902536,1622645999,412,"2021-06-02 09:01:04"
litecoin,188.24,12608079658.02715,4334861775.924177,5.86969319527433,1622653114,413,"2021-06-02 10:00:04"
ethereum,2756.24,320719099035.4231,37756309407.50685,8.175231163660516,1622653127,414,"2021-06-02 10:00:04"
bitcoin,37841.0,709660034770.8928,32372837703.281937,5.105170930531291,1622653178,415,"2021-06-02 10:00:04"
dogecoin,0.405375,52832631962.32304,12957739097.939037,28.77910698476388,1622653165,416,"2021-06-02 10:00:04"
dogecoin,0.403687,52420572078.27282,13340035640.65266,25.46522025006695,1622656798,417,"2021-06-02 11:00:04"
bitcoin,37998.0,711514338717.3635,32200104420.49139,4.593530034219881,1622656776,418,"2021-06-02 11:00:04"
litecoin,188.68,12594592430.38473,4344632497.919719,4.857077993788065,1622656775,419,"2021-06-02 11:00:04"
ethereum,2770.33,320810380893.326,37913492359.0041,7.611955140151896,1622656765,420,"2021-06-02 11:00:04"
dogecoin,0.403687,52420572078.27282,13340035640.65266,25.46522025006695,1622656798,421,"2021-06-02 12:01:04"
bitcoin,37998.0,711514338717.3635,32200104420.49139,4.593530034219881,1622656776,422,"2021-06-02 12:01:04"
litecoin,188.68,12594592430.38473,4344632497.919719,4.857077993788065,1622656775,423,"2021-06-02 12:01:04"
ethereum,2770.33,320810380893.326,37913492359.0041,7.611955140151896,1622656765,424,"2021-06-02 12:01:04"
dogecoin,0.41388,53744162595.31043,12637807568.6888,24.32518704994012,1622663995,425,"2021-06-02 13:00:04"
bitcoin,37884.0,709373499967.7157,30873069953.187084,5.019339612529607,1622663982,426,"2021-06-02 13:00:04"
litecoin,187.81,12537034865.442928,4327824350.472191,5.454683027809988,1622663997,427,"2021-06-02 13:00:04"
ethereum,2761.51,321007466997.4086,37928674065.871056,8.71840551416298,1622663986,428,"2021-06-02 13:00:04"
litecoin,186.14,12425484423.48734,4263309100.4585614,3.1619027889847815,1622667548,429,"2021-06-02 14:00:03"
ethereum,2727.6,317699668978.8556,38072944513.70472,5.932629186147776,1622667585,430,"2021-06-02 14:00:03"
dogecoin,0.410979,53367368424.10154,12466076994.172523,20.078502142028352,1622667562,431,"2021-06-02 14:00:03"
bitcoin,37731.0,706514830007.896,30859249918.204353,4.078200317025788,1622667583,432,"2021-06-02 14:00:03"
litecoin,187.59,12515792559.450933,4339464746.497015,3.21896567381749,1622671108,433,"2021-06-02 15:00:05"
ethereum,2731.28,317122995020.7604,38119364261.36806,5.303837877442434,1622671187,434,"2021-06-02 15:00:05"
dogecoin,0.428622,55214589426.00234,13216849117.754797,24.082881112069398,1622671165,435,"2021-06-02 15:00:05"
bitcoin,37879.0,708983371976.8784,31534336744.90294,4.103813193054001,1622671186,436,"2021-06-02 15:00:05"
ethereum,2695.17,312142588120.6197,38520865909.70063,4.109283084673407,1622674780,437,"2021-06-02 16:00:04"
dogecoin,0.421414,54722405039.977936,12358673561.571314,13.958084586998169,1622674794,438,"2021-06-02 16:00:04"
litecoin,185.99,12415505694.772509,4312061201.461124,2.5343851781910702,1622674745,439,"2021-06-02 16:00:04"
bitcoin,37538.0,702907997668.118,31344012293.281425,2.726947574057435,1622674789,440,"2021-06-02 16:00:04"
dogecoin,0.425165,55211436551.30705,11951592345.605515,15.459698018600584,1622678405,441,"2021-06-02 17:00:20"
bitcoin,37628.0,704606384298.4889,31200460537.09143,2.4382125405621924,1622678409,442,"2021-06-02 17:00:20"
litecoin,187.75,12533623003.495653,4261995216.922853,2.42397822634051,1622678407,443,"2021-06-02 17:00:20"
ethereum,2712.94,315070326439.2262,39105296077.685905,2.718795656130615,1622678406,444,"2021-06-02 17:00:20"
litecoin,184.94,12344989492.004261,4271593504.748108,2.4634192705521083,1622681995,445,"2021-06-02 18:00:04"
bitcoin,37393.0,700198359817.7175,30526691464.954235,3.2024093809603937,1622681968,446,"2021-06-02 18:00:04"
ethereum,2699.83,313685291684.2477,40156204553.152504,4.007985095364827,1622681989,447,"2021-06-02 18:00:04"
dogecoin,0.413974,53756339295.59184,11532399480.740347,14.839208322286598,1622681999,448,"2021-06-02 18:00:04"
bitcoin,37339.0,699186851195.8568,30821654231.639732,2.8482498508541694,1622685590,449,"2021-06-02 19:00:04"
ethereum,2679.35,313005501695.3646,39696113983.145996,3.6376944637558575,1622685585,450,"2021-06-02 19:00:04"
dogecoin,0.413136,53653184619.57186,11757019945.669386,14.013762590770792,1622685537,451,"2021-06-02 19:00:04"
litecoin,182.87,12207139393.971272,4230696050.648705,1.3906178523626074,1622685543,452,"2021-06-02 19:00:04"
