"crypto","id","usd","usd_24h_change","usd_24h_vol","usd_market_cap","load_date","AVG(s2.score)","row_num","avg_rating"
bitcoin,6055,39945.0,1.0430230296290868,28806601741.70324,749794782430.8577,"2021-07-29 18:00:14",0.470010616297098859296482412060,1,3.52632
bitcoin,6059,39945.0,1.0430230296290868,28806601741.70324,749794782430.8577,"2021-07-29 19:00:15",0.446402681765816837244655581948,1,3.875
bitcoin,6063,39945.0,1.0430230296290868,28806601741.70324,749794782430.8577,"2021-07-29 20:00:14",0.450858881445818167883720930233,1,2.65714
bitcoin,6067,39972.0,0.6165533401066235,28398380024.63395,750311420016.8444,"2021-07-29 21:00:15",0.453828521622907394675615212528,1,3.25
bitcoin,6072,39704.0,-1.1367003936023372,28243049834.908543,745283593002.1947,"2021-07-29 22:00:16",0.478551845170717537040572792363,1,3.38462
bitcoin,6076,39704.0,-1.1367003936023372,28243049834.908543,745283593002.1947,"2021-07-29 23:00:16",0.456015846621436419779951100244,1,4.26087
bitcoin,6080,39813.0,-0.5456330719860687,27839254867.501743,747604599574.8702,"2021-07-30 00:00:15",0.467145391981191844842615012107,1,3.28571
bitcoin,6081,39782.0,-0.5475972591750531,27610251735.504673,748040765429.4304,"2021-07-30 01:00:14",0.454055153137981406839237057221,1,2.82857
bitcoin,6088,38784.0,-3.0819027728266017,27667456815.77415,733029858668.4866,"2021-07-30 02:00:15",0.482098254998524987200000000000,1,2.33333
bitcoin,6090,38682.0,-4.589647320510196,29031485707.14756,726098528611.7849,"2021-07-30 03:00:15",0.445937283661054526005434782609,1,3.90909
bitcoin,6095,38950.0,-2.8921585822693148,29010272344.079918,731158187324.6637,"2021-07-30 04:00:14",0.421600934424602481845386533666,1,2.90476
bitcoin,6098,38769.0,-2.321634130155065,28588345578.610996,729134447851.825,"2021-07-30 05:00:15",0.447464843259917364395061728395,1,3.0
bitcoin,6102,38769.0,-2.321634130155065,28588345578.610996,729134447851.825,"2021-07-30 06:00:15",0.450714924665176927463768115942,1,3.46154
bitcoin,6106,38769.0,-2.321634130155065,28588345578.610996,729134447851.825,"2021-07-30 07:00:15",0.468608080763505100024213075061,1,3.66667
bitcoin,6112,39035.0,-2.4485802903323037,28609935730.994953,732987298518.6627,"2021-07-30 08:00:16",0.466425456222474885595854922280,1,3.19355
bitcoin,6116,39080.0,-2.2224213854584325,28414282546.657112,733622271717.2538,"2021-07-30 09:00:14",0.489327287954809781623036649215,1,3.71429
bitcoin,6119,39007.0,-1.8499301912467292,28183455615.661835,732815932560.4567,"2021-07-30 10:00:15",0.475196393401849838619047619048,1,2.88235
bitcoin,6123,39007.0,-1.8499301912467292,28183455615.661835,732815932560.4567,"2021-07-30 11:00:14",0.495360509343534212100238663484,1,3.78261
bitcoin,6127,39007.0,-1.8499301912467292,28183455615.661835,732815932560.4567,"2021-07-30 12:00:14",0.492126468514523857292682926829,1,3.51429
bitcoin,6131,39391.0,-0.8412456626692569,28008866212.867096,739435059470.0824,"2021-07-30 13:00:14",0.514808535821876448985849056604,1,3.61538
bitcoin,6134,40918.0,2.9369234570065563,30727806781.669968,764088311618.9332,"2021-07-30 14:00:14",0.512250258591934226666666666667,1,1.87273
bitcoin,6137,41780.0,5.611174014354179,33531255369.378185,784283659860.52,"2021-07-30 15:00:14",0.469900553880056533663366336634,1,3.06452
bitcoin,6141,41780.0,5.611174014354179,33531255369.378185,784283659860.52,"2021-07-30 16:00:15",0.480528047531130214593301435407,1,3.25
bitcoin,6145,41780.0,5.611174014354179,33531255369.378185,784283659860.52,"2021-07-30 17:00:14",0.494485080618448935479797979798,1,3.05128
bitcoin,6149,41780.0,5.611174014354179,33531255369.378185,784283659860.52,"2021-07-30 18:00:15",0.487499202066417198914027149321,1,3.5
bitcoin,6153,41780.0,5.611174014354179,33531255369.378185,784283659860.52,"2021-07-30 19:00:15",0.490833617981758205900900900901,1,2.83784
bitcoin,6157,41966.0,4.852993206259815,37749229225.80264,788342297459.8481,"2021-07-30 20:00:15",0.481705624177785856517857142857,1,2.81481
bitcoin,6163,41864.0,4.745238495888153,37954978262.52922,785863592541.029,"2021-07-30 21:00:15",0.479966445297749552118451025057,1,3.0
bitcoin,6165,41773.0,5.1219024970784055,37863670954.049095,783205169109.4678,"2021-07-30 22:00:16",0.473141009826858383394919168591,1,3.0
bitcoin,6170,41497.0,4.375057106058124,38091522820.08319,778981908715.3221,"2021-07-30 23:00:16",0.480008182213766945061124694377,1,3.18182
bitcoin,6175,41520.0,4.254052706235183,38479112830.60241,779426926002.9967,"2021-07-31 00:00:15",0.453476661150689891486810551559,1,3.8
bitcoin,6179,41520.0,4.254052706235183,38479112830.60241,779426926002.9967,"2021-07-31 01:00:15",0.463377639187865281196172248804,1,3.36364
bitcoin,6182,41747.0,7.635653004378422,37536006076.76522,783492506439.6204,"2021-07-31 02:00:16",0.469529835583127993099547511312,1,4.14286
bitcoin,6186,41747.0,7.635653004378422,37536006076.76522,783492506439.6204,"2021-07-31 03:00:15",0.498525702606433282460317460317,1,2.57143
bitcoin,6192,41798.0,7.31225961412158,35430583373.35009,784640644647.2993,"2021-07-31 04:00:16",0.497590925446979667146596858639,1,1.84211
bitcoin,6195,41618.0,7.4035308334832335,35417788868.3088,781935285510.8994,"2021-07-31 05:00:16",0.454701819914882464745762711864,1,3.88
bitcoin,6199,41618.0,7.4035308334832335,35417788868.3088,781935285510.8994,"2021-07-31 06:00:16",0.491007159800435753611793611794,1,3.19355
bitcoin,6202,41387.0,6.249832386024293,34894138920.48383,778447293771.0938,"2021-07-31 07:00:15",0.459083447480261474586466165414,1,3.42857
bitcoin,6208,41337.0,5.927343733332765,34642196356.21847,775118655743.6454,"2021-07-31 08:00:15",0.470516077007155818795180722892,1,4.15385
bitcoin,6211,41586.0,6.370566159217905,34760441927.08123,780662781862.1036,"2021-07-31 09:00:16",0.450723030344167974665127020785,1,4.0
bitcoin,6215,41346.0,6.0332239581141,34354177757.672104,776166419904.4963,"2021-07-31 10:00:15",0.507745735589848016558139534884,1,1.52632
bitcoin,6218,41192.0,5.5088224053020305,34243749500.619198,773278648193.3192,"2021-07-31 11:00:15",0.455726397925081323292978208232,1,2.52
bitcoin,6223,41423.0,5.892722869979409,34125921160.01349,777714583593.2167,"2021-07-31 12:00:14",0.478317829872736349612590799031,1,2.94286
bitcoin,6225,41308.0,4.40769186722181,33819997152.247482,776784460611.3263,"2021-07-31 13:00:15",0.465484361746643164531645569620,1,3.6
bitcoin,6229,41575.0,1.6061346791095281,31797845695.20377,781793088940.9227,"2021-07-31 14:00:15",0.461000623608416216675062972292,1,2.7
bitcoin,6233,41906.0,0.3014090893259885,30497945610.317047,785864698419.054,"2021-07-31 15:00:15",0.492585842002954271920199501247,1,1.64198
bitcoin,6240,41874.0,1.2242666577270056,29684421199.91239,786087678396.3374,"2021-07-31 16:00:15",0.466187461705531104552058111380,1,1.97297
bitcoin,6244,41874.0,1.2242666577270056,29684421199.91239,786087678396.3374,"2021-07-31 17:00:15",0.483315398559559302286374133949,1,2.2
bitcoin,6248,41874.0,1.2242666577270056,29684421199.91239,786087678396.3374,"2021-07-31 18:00:15",0.469895397296006031954545454545,1,2.93103
bitcoin,6252,41874.0,1.2242666577270056,29684421199.91239,786087678396.3374,"2021-07-31 19:00:15",0.463737101400836134067415730337,1,2.56863
bitcoin,6253,41809.0,-0.3251300658049863,26445299493.504227,784877783211.4849,"2021-07-31 20:00:16",0.488624905627743109158878504673,1,2.46032
bitcoin,6257,41809.0,-0.3251300658049863,26445299493.504227,784877783211.4849,"2021-07-31 21:00:15",0.481237508322077771689814814815,1,2.30769
bitcoin,6261,41809.0,-0.3251300658049863,26445299493.504227,784877783211.4849,"2021-07-31 22:00:16",0.539012965000323057556561085973,1,2.23077
bitcoin,6267,41851.0,0.8358593624280557,26792974367.29549,786883891183.2892,"2021-07-31 23:00:16",0.505680240569701059860788863109,1,3.34483
bitcoin,6271,41851.0,0.8358593624280557,26792974367.29549,786883891183.2892,"2021-08-01 00:00:15",0.524539411200417409755555555556,1,1.73239
bitcoin,6276,41751.0,0.44523221491054665,26237129579.61538,783792458932.237,"2021-08-01 01:00:17",0.493440232296504886643192488263,1,2.41176
bitcoin,6280,41751.0,0.44523221491054665,26237129579.61538,783792458932.237,"2021-08-01 02:00:16",0.474444601753795583750000000000,1,3.48
bitcoin,6284,41888.0,0.6065609032728222,25663303744.241226,786372279557.024,"2021-08-01 03:00:15",0.476878389095266658700980392157,1,2.92
bitcoin,6288,41888.0,0.6065609032728222,25663303744.241226,786372279557.024,"2021-08-01 04:00:17",0.479295149052457556019184652278,1,3.15385
bitcoin,6291,41597.0,-0.04692852595034436,25399808582.74466,780905921444.1517,"2021-08-01 05:00:17",0.473864714035166881273584905660,1,3.03226
bitcoin,6295,41597.0,-0.04692852595034436,25399808582.74466,780905921444.1517,"2021-08-01 06:00:16",0.503348002969464158126582278481,1,3.45161
bitcoin,6299,41457.0,0.13830333214723753,24919143955.471943,778289948256.5059,"2021-08-01 07:00:16",0.472323107073574709477806788512,1,2.7619
bitcoin,6303,41457.0,0.13830333214723753,24919143955.471943,778289948256.5059,"2021-08-01 08:00:15",0.518908834278980007450110864745,1,3.76923
bitcoin,6305,41301.0,-0.6952570486701131,25003035834.196346,777596380932,"2021-08-01 09:00:15",0.482002592893207773670588235294,1,3.13953
bitcoin,6309,41200.0,-0.3537626011083808,25634304749.783833,773461297724.5464,"2021-08-01 10:00:15",0.488176507730010547895981087470,1,2.26829
bitcoin,6315,41033.0,-0.38756856846747056,26028260896.294456,769891069442.0265,"2021-08-01 11:00:15",0.477711281606129237926267281106,1,3.34783
bitcoin,6339,41248.0,-1.2317896664364874,27554900118.35925,777251545113.6638,"2021-08-01 13:00:15",0.493547935306170343325358851675,1,3.46486
bitcoin,6339,41248.0,-1.2317896664364874,27554900118.35925,777251545113.6638,"2021-08-01 13:00:15",0.493547935306170343325358851675,1,3.46486
bitcoin,6348,41174.0,-1.3642287972938345,27409248420.710205,773319097825.5236,"2021-08-01 14:07:44",0.476133790142780842458233890215,1,3.47059
bitcoin,6351,41073.0,-1.9840846633177964,27337966044.07795,772884844753.3884,"2021-08-01 15:00:15",0.474289390278029275034965034965,1,3.7619
bitcoin,6354,40302.0,-3.7306469988679676,27843306331.52008,756616297895.3036,"2021-08-01 16:00:15",0.466983906721358857369727047146,1,2.88235
bitcoin,6360,39985.0,-4.111222117780732,28614000879.244053,747403845431.8284,"2021-08-01 17:00:15",0.485107857191446914635922330097,1,3.4186
bitcoin,6362,39572.0,-5.2221649996259,28304004857.205517,742957930565.4803,"2021-08-01 18:00:15",0.500451964112596774105504587156,1,2.75
bitcoin,6367,39689.0,-4.901503385108374,28721160391.757977,745105908214.5493,"2021-08-01 19:00:16",0.483030322780258850047393364929,1,2.85366
bitcoin,6372,39855.0,-4.742755558351143,29162763681.970135,746402610513.113,"2021-08-01 20:00:16",0.483884610792240468313253012048,1,3.61818
bitcoin,6375,39828.0,-6.569008119774108,28717191281.828133,747386549037.5254,"2021-08-01 21:00:16",0.501368919275872722695852534562,1,3.72727
bitcoin,6377,39744.0,-5.579392919855079,28354959122.236763,746590191258.1166,"2021-08-01 22:00:16",0.484071535162291449952494061758,1,3.23256
bitcoin,6384,39820.0,-4.852644924738058,28183328375.07727,747575947788.7954,"2021-08-01 23:00:15",0.480916372883845783161764705882,1,3.0
bitcoin,6385,40570.0,-2.827257803899013,29137245806.58833,750530550610.0758,"2021-08-02 00:00:16",0.453144112153461687060185185185,1,2.67742
bitcoin,6391,40101.0,-3.951185404795427,29440724448.61164,752854615861.3799,"2021-08-02 01:00:16",0.464126843627136534405940594059,1,3.59459
bitcoin,6395,39577.0,-5.178973347005815,29696891703.342487,743050212484.3639,"2021-08-02 02:00:17",0.472797708514401373503836317136,1,3.42105
bitcoin,6400,39653.0,-5.335953654936577,30687204475.85517,742569575662.2964,"2021-08-02 03:00:16",0.494692765749417813962703962704,1,3.48276
bitcoin,6404,39852.0,-4.203873585825893,30879726513.663456,748183869865.9967,"2021-08-02 04:00:15",0.461561679652415836221662468514,1,2.93103
bitcoin,6406,39570.0,-4.924465367833864,30442783348.493122,743622921759.4955,"2021-08-02 05:00:15",0.512889629351758509299065420561,1,2.62162
bitcoin,6409,39389.0,-5.31515242675014,31363931004.958244,739096798096.6975,"2021-08-02 06:00:16",0.489040111909147165292740046838,1,3.51852
bitcoin,6413,39389.0,-5.31515242675014,31363931004.958244,739096798096.6975,"2021-08-02 07:00:15",0.420013454143709980680751173709,1,4.05882
bitcoin,6419,39643.0,-4.144210023860467,31929108258.67159,743503443844.9441,"2021-08-02 08:00:15",0.416966885500361685681293302540,1,2.92593
bitcoin,6423,39777.0,-3.6697567932458903,31945608766.508274,746773921561.6344,"2021-08-02 09:00:16",0.449566876403121064930232558140,1,3.48649
bitcoin,6427,39788.0,-4.022148454659393,31008949986.49795,746692480373.2793,"2021-08-02 10:00:15",0.465158356681841191281464530892,1,3.83333
bitcoin,6429,39742.0,-3.1764497294980703,30506112990.488945,747028059673.7587,"2021-08-02 11:00:15",0.463836529445534393412887828162,1,3.07407
bitcoin,6435,39694.0,-3.4085647101813485,30266174982.690407,745222306026.4553,"2021-08-02 12:00:15",0.460686935124726135356321839080,1,3.0
bitcoin,6439,39194.0,-5.2447067589032885,29750954531.654907,735843822491.2523,"2021-08-02 13:00:14",0.460409347374009858957345971564,1,3.625
bitcoin,6443,38874.0,-5.901611399174754,30047321416.58776,729472773330.6282,"2021-08-02 14:00:15",0.476379630958582629755011135857,1,3.43478
bitcoin,6447,39381.0,-4.170682229169103,30211697987.520622,739357254717.8551,"2021-08-02 15:00:15",0.493834773537724522604651162791,1,3.63415
bitcoin,6451,39460.0,-2.089611833569095,29221747939.945587,740840958270.4218,"2021-08-02 16:00:15",0.493024077860092188244803695150,1,2.6
bitcoin,6455,39279.0,-1.7666935029913158,28057528866.262108,737440183775.5553,"2021-08-02 17:00:15",0.488266801594317653770114942529,1,3.53659
bitcoin,6457,39649.0,0.24290204772853038,28310339112.842236,745824427840.1316,"2021-08-02 18:00:16",0.482655168433178019856801909308,1,2.64103
bitcoin,6463,38942.0,-1.882369988494863,27740795168.90065,731116980262.2698,"2021-08-02 19:00:16",0.471456389632765902731481481481,1,3.37037
bitcoin,6465,39093.0,-1.9776920168236185,27675363070.400524,734021581549.4943,"2021-08-02 20:00:17",0.492383955572752682309417040359,1,1.9863
bitcoin,6471,38552.0,-3.204666101842711,27635019978.580505,725006815306.6555,"2021-08-02 21:00:16",0.482864118133462094053452115813,1,3.47059
bitcoin,6474,38540.0,-2.960683663425309,27785730522.215267,723574359999.705,"2021-08-02 22:00:15",0.486600784960866254524361948956,1,4.37931
bitcoin,6478,38376.0,-3.5895854896176678,28956542803.678516,720507464855.8705,"2021-08-02 23:00:16",0.470500213575774226970443349754,1,4.25
bitcoin,6482,38376.0,-3.5895854896176678,28956542803.678516,720507464855.8705,"2021-08-03 00:00:17",0.487236307933926585896226415094,1,3.87273
bitcoin,6486,38638.0,-3.7213387084326186,28537547793.83557,726147720673.6398,"2021-08-03 01:00:16",0.466701157707369558537735849057,1,3.11111
bitcoin,6491,38619.0,-2.3971811844990123,28202080377.82709,725071344133.2843,"2021-08-03 02:00:16",0.481966130579439343502415458937,1,2.89189
bitcoin,6495,38665.0,-2.491478853196169,27611951275.56987,724650303435.6296,"2021-08-03 03:00:17",0.482901038259119540099502487562,1,4.08571
bitcoin,6500,38831.0,-2.5621827299918616,27769539069.745323,729054299810.6128,"2021-08-03 04:00:16",0.457470205305010511411483253589,1,3.26316
bitcoin,6501,38567.0,-2.5395480090004603,27595080642.71939,723588408744.9937,"2021-08-03 05:00:16",0.465450894376986608045112781955,1,3.0
bitcoin,6507,38503.0,-2.2479476979032267,28129293173.42152,722900369523.0029,"2021-08-03 06:00:16",0.451887056026436874403669724771,1,3.31579
bitcoin,6509,38638.0,-2.3574802523191507,28260507961.45971,724460424034.7736,"2021-08-03 07:00:17",0.490013603791594506975000000000,1,3.66667
bitcoin,6514,38419.0,-3.087602611432702,28105879065.543724,724590136522.8306,"2021-08-03 08:00:16",0.466610983189414529976470588235,1,3.8
bitcoin,6518,38205.0,-3.950564876598641,28579872504.486317,716969566109.0092,"2021-08-03 09:00:16",0.484658636780697561435079726651,1,3.36364
bitcoin,6524,38555.0,-3.1321646789139392,28718896416.89731,719391759307.9237,"2021-08-03 10:00:15",0.459981315877138867092198581560,1,2.84211
bitcoin,6527,38157.0,-3.988163744583461,28696798564.508396,717942096038.676,"2021-08-03 11:00:15",0.469649334839101805421412300683,1,3.66667
bitcoin,6530,38248.0,-3.6347305597365938,29383995603.419994,715905659937.0641,"2021-08-03 12:00:16",0.442389216138557953977272727273,1,3.66667
bitcoin,6535,38215.0,-2.4975127084027626,28996561930.212044,720418223273.9252,"2021-08-03 13:00:16",0.459998597348228508096330275229,1,3.38095
bitcoin,6537,38147.0,-1.9848878374929226,28309690673.962524,714798264517.928,"2021-08-03 14:00:15",0.458666446259835872341463414634,1,3.0
bitcoin,6542,38420.0,-2.440684363181299,28413656304.81209,720027344216.5435,"2021-08-03 15:00:15",0.467205394031687942357320099256,1,3.27273
bitcoin,6548,38406.0,-2.7108941244372735,28461699999.938694,723031300070.3738,"2021-08-03 16:00:17",0.461200695704011359200000000000,1,2.88235
bitcoin,6552,38203.0,-2.33428409394112,28329660318.106384,720835141114.3336,"2021-08-03 17:00:16",0.466400130575909202470862470862,1,2.84615
bitcoin,6553,38496.0,-2.907146141796037,28068487232.755524,718094149269.7006,"2021-08-03 18:00:16",0.462662620122513074449438202247,1,3.88889
bitcoin,6558,38445.0,-1.2717249033603237,27831979068.217396,721827837266.0502,"2021-08-03 19:00:16",0.463263858818101135503355704698,1,4.0
bitcoin,6564,38188.0,-2.3367762640241097,27675564958.255947,717449511732.0105,"2021-08-03 20:00:16",0.445969137443671469201773835920,1,3.1875
bitcoin,6566,38021.0,-1.3759808824768365,27212925354.03247,715083506913.9033,"2021-08-03 21:00:16",0.468364666213934450896551724138,1,3.81818
bitcoin,6571,38175.0,-0.9455367078204651,27147980132.49628,716771103119.8408,"2021-08-03 22:00:16",0.471396873755888508409090909091,1,2.70833
bitcoin,6576,38131.0,-0.640151656529225,25942624262.53474,715931577178.1514,"2021-08-03 23:00:15",0.464027564460972707542168674699,1,3.24
bitcoin,6579,37915.0,-1.4552283962296948,25920172187.085407,713007450023.839,"2021-08-04 00:00:15",0.457413674809446384850746268657,1,2.33333
bitcoin,6584,37781.0,-2.2175028027568193,25737499380.664703,710214897892.5862,"2021-08-04 01:00:16",0.493575808506656957801932367150,1,2.63636
bitcoin,6588,37781.0,-2.2175028027568193,25737499380.664703,710214897892.5862,"2021-08-04 02:00:16",0.489634204382873876572104018913,1,2.3913
bitcoin,6592,37781.0,-2.2175028027568193,25737499380.664703,710214897892.5862,"2021-08-04 03:00:16",0.462185222331998365037220843672,1,2.77778
bitcoin,6596,38015.0,-2.109286945043142,26026464344.158314,713758337747.9312,"2021-08-04 04:00:15",0.579009135195384717587006960557,1,4.11111
bitcoin,6599,38202.0,-0.9374678487194069,26320942245.695942,717668665554.477,"2021-08-04 05:00:15",0.464426583539885826356968215159,1,4.05882
bitcoin,6602,38723.0,0.5716740844051774,25841706844.522507,724792820179.8401,"2021-08-04 06:00:17",0.453193230562889742217194570136,1,2.92
bitcoin,6606,38723.0,0.5716740844051774,25841706844.522507,724792820179.8401,"2021-08-04 07:00:16",0.462908890342043943995327102804,1,3.7
bitcoin,6610,38723.0,0.5716740844051774,25841706844.522507,724792820179.8401,"2021-08-04 08:00:16",0.441612353680823088957345971564,1,4.06667
bitcoin,6614,38723.0,0.5716740844051774,25841706844.522507,724792820179.8401,"2021-08-04 09:00:14",0.452273715757303413085585585586,1,4.01887
bitcoin,6618,38723.0,0.5716740844051774,25841706844.522507,724792820179.8401,"2021-08-04 10:00:15",0.449699070633334273431372549020,1,3.93333
bitcoin,6622,38723.0,0.5716740844051774,25841706844.522507,724792820179.8401,"2021-08-04 11:00:15",0.452105923828690552697674418605,1,4.2
bitcoin,6626,38723.0,0.5716740844051774,25841706844.522507,724792820179.8401,"2021-08-04 12:00:15",0.453127124184925552997481108312,1,3.42424
bitcoin,6630,38723.0,0.5716740844051774,25841706844.522507,724792820179.8401,"2021-08-04 13:00:15",0.450471494246173553108108108108,1,3.54545
bitcoin,6636,39673.0,3.997046990979311,27480389589.210365,748003108801.0193,"2021-08-04 14:00:16",0.446447096439437573419023136247,1,3.0
bitcoin,6639,39879.0,3.782111472158963,27648580569.54969,749294747141.0575,"2021-08-04 15:00:17",0.475480881841826780094786729858,1,2.96429
bitcoin,6643,39651.0,3.2395396086083745,27571696241.467175,747800582060.4579,"2021-08-04 16:00:15",0.469969605217353751638954869359,1,3.05263
